emp_id,name,gender,age,department,sub_function,band,location,date_of_joining,tenure_years,monthly_ctc,band_midpoint,comp_ratio,last_promotion_years,commute_km,engagement_score,performance_rating,work_mode,attrition_flag,attrition_month,attrition_reason,manager_id
EMP-00664,Neha Ahmed,F,47,R&D,Packaging Dev,M1,Pune,2022-03-16,3.8,39962,35000,1.142,3.8,2,2.9,4,On-site,0,,,EMP-01847
EMP-00665,Amit Singh,F,36,Manufacturing,Production,M2,Chennai,2023-04-22,2.7,54327,55000,0.988,2.7,33,2.4,3,On-site,0,,,EMP-03188
EMP-00666,Anika Kaur,M,38,Supply Chain,Warehouse,M3,Rudrapur,2025-01-01,1.0,107069,85000,1.26,0.9,21,3.2,5,On-site,0,,,EMP-03035
EMP-00667,Sanjay Das,F,42,HR,Payroll,M4,Ludhiana,2017-09-16,8.3,124414,140000,0.889,0.4,7,4.5,4,On-site,0,,,EMP-01439
EMP-00668,Sunita Verma,F,37,Manufacturing,Production,M6,Nagpur,2023-05-28,2.6,391741,380000,1.031,1.7,36,3.1,2,On-site,1,2025-09-14,low performance rating,
EMP-00669,Priya Chauhan,F,27,R&D,Packaging Dev,M1,Kanpur,2022-03-16,3.8,33016,35000,0.943,1.8,26,3.5,3,On-site,1,2025-08-22,below-band pay,EMP-01033
EMP-00670,Amit Malhotra,M,21,Sales,Sales Ops,M2,Jaipur,2024-09-14,1.3,60174,55000,1.094,1.3,1,4.0,2,Remote,0,,,EMP-03569
EMP-00671,Reyansh Sharma,M,30,HR,HRBP,M1,Ahmedabad,2014-11-29,11.1,30623,35000,0.875,0.2,7,3.1,3,On-site,1,2025-04-09,below-band pay,EMP-03462
EMP-00672,Meera Chauhan,M,40,R&D,Product Dev,M2,Ahmedabad,2021-10-21,4.2,71961,55000,1.308,0.2,5,3.7,2,On-site,0,,,EMP-03457
EMP-00673,Sanjay Deshpande,M,31,IT,Applications,M6,Ludhiana,2023-10-21,2.2,277211,380000,0.73,2.2,3,3.6,4,On-site,1,2025-03-12,below-band pay,
EMP-00674,Ishaan Sharma,M,40,IT,Data & Analytics,M3,Cuttack,2021-10-21,4.2,108331,85000,1.274,4.2,1,2.4,3,On-site,0,,,EMP-03012
EMP-00675,Rajesh Iyer,M,35,Finance,Controllership,M3,Cuttack,2020-09-15,5.3,86224,85000,1.014,1.4,20,3.0,3,Hybrid,0,,,EMP-01759
EMP-00676,Ayesha Shah,F,44,Manufacturing,Production,M2,Bengaluru,2025-02-07,0.9,59861,55000,1.088,0.9,27,3.7,4,On-site,0,,,EMP-02366
EMP-00677,Anika Kaur,F,32,R&D,Product Dev,M5,Indore,2019-11-28,6.1,279111,230000,1.214,0.1,3,4.6,3,On-site,0,,,EMP-00544
EMP-00678,Kavya Menon,M,38,Finance,Accounts Payable,M2,Kanpur,2025-02-07,0.9,62547,55000,1.137,0.9,7,4.6,3,Hybrid,0,,,EMP-00867
EMP-00679,Farhan Mukherjee,M,38,Manufacturing,Maintenance,M1,Ahmedabad,2021-11-27,4.1,30912,35000,0.883,0.8,38,5.0,3,On-site,0,,,EMP-01379
EMP-00680,Vikram Ahmed,M,46,HR,Payroll,M2,Pune,2025-02-07,0.9,60281,55000,1.096,0.9,12,3.8,3,On-site,0,,,EMP-02799
EMP-00681,Aadhya Sharma,F,21,R&D,Product Dev,M1,Chennai,2025-03-15,0.8,45458,35000,1.299,0.8,2,3.0,5,On-site,0,,,EMP-00547
EMP-00682,Rahul Sharma,M,30,Manufacturing,Maintenance,M1,Guwahati,2023-01-02,3.0,30031,35000,0.858,1.0,15,3.3,3,On-site,1,2025-08-23,below-band pay,EMP-03819
EMP-00683,Neha Chauhan,F,41,R&D,Packaging Dev,M1,Chennai,2024-08-09,1.4,46863,35000,1.339,1.0,2,3.3,3,On-site,0,,,EMP-02203
EMP-00684,Aditya Malhotra,F,46,Sales,Field Sales,M2,Chennai,2025-10-20,0.2,58394,55000,1.062,0.2,14,3.0,5,Hybrid,0,,,EMP-02494
EMP-00685,Rahul Ahmed,M,36,Marketing,Brand,M3,Indore,2019-07-05,6.5,79108,85000,0.931,0.5,4,3.7,4,On-site,0,,,EMP-01413
EMP-00686,Kavya Patel,F,32,Customer Service,Consumer Care,M2,Bengaluru,2007-03-20,18.8,47139,55000,0.857,1.2,1,3.8,3,On-site,1,2025-06-27,below-band pay,EMP-00251
EMP-00687,Rajesh Chatterjee,M,40,IT,Data & Analytics,M2,Rudrapur,2021-01-02,5.0,53035,55000,0.964,5.0,9,2.3,3,On-site,0,,,EMP-00871
EMP-00688,Sanjay Deshpande,M,41,Marketing,Brand,M5,Nagpur,2015-03-18,10.8,161000,230000,0.7,8.4,12,4.4,4,On-site,0,,,EMP-02412
EMP-00689,Sunita Malhotra,F,31,Manufacturing,Maintenance,M3,Kolkata,2020-07-04,5.5,79353,85000,0.934,3.0,1,1.7,3,On-site,1,2025-05-01,low engagement,EMP-03477
EMP-00690,Sai Kaur,M,37,Customer Service,Distributor Care,M2,Chennai,2006-07-08,19.5,52686,55000,0.958,2.9,9,3.2,3,Remote,0,,,EMP-02190
EMP-00691,Deepak Mishra,M,43,Marketing,Brand,M1,Noida,2023-09-15,2.3,28983,35000,0.828,1.3,8,4.4,3,On-site,0,,,EMP-00420
EMP-00692,Farhan Ahmed,M,49,Sales,Key Accounts,M4,Ahmedabad,2022-11-27,3.1,156752,140000,1.12,3.0,6,3.9,3,Remote,0,,,EMP-00382
EMP-00693,Reyansh Deshpande,M,40,IT,Data & Analytics,M1,Guwahati,2024-02-08,1.9,33775,35000,0.965,0.1,23,3.1,3,On-site,0,,,EMP-02807
EMP-00694,Pooja Mehta,M,34,Legal,Compliance,M2,Guwahati,2012-01-05,14.0,49405,55000,0.898,0.7,9,5.0,5,On-site,0,,,EMP-01682
EMP-00695,Rajesh Rao,M,34,Manufacturing,Production,M4,Hyderabad,2023-03-17,2.8,132713,140000,0.948,2.8,6,3.0,5,On-site,0,,,EMP-03455
EMP-00696,Rohan Chauhan,M,38,IT,Applications,M2,Noida,2016-11-28,9.1,58125,55000,1.057,0.1,1,1.6,3,On-site,0,,,EMP-00265
EMP-00697,Ayesha Yadav,M,33,Marketing,Brand,M3,Nagpur,2025-07-03,0.5,85996,85000,1.012,0.5,1,3.8,4,On-site,0,,,EMP-00688
EMP-00698,Manish Malhotra,M,36,Legal,Contracts,M3,Nagpur,2024-09-14,1.3,75467,85000,0.888,1.3,18,1.8,4,On-site,0,,,EMP-02678
EMP-00699,Imran Verma,M,26,Supply Chain,Planning,M3,Kolkata,2022-07-04,3.5,86709,85000,1.02,1.4,6,2.7,5,Hybrid,0,,,EMP-01372
EMP-00700,Ishaan Chatterjee,M,44,IT,Infrastructure,M1,Ludhiana,2024-03-15,1.8,34716,35000,0.992,0.1,23,4.0,4,Hybrid,0,,,EMP-02048
EMP-00701,Sai Mehta,F,25,Supply Chain,Logistics,M1,Ahmedabad,2024-09-14,1.3,28619,35000,0.818,1.3,1,3.0,4,On-site,1,2025-11-20,below-band pay,EMP-00477
EMP-00702,Simran Chauhan,M,31,Customer Service,Distributor Care,M2,Jaipur,2024-01-02,2.0,52461,55000,0.954,2.0,39,3.9,3,On-site,1,2025-01-27,long commute,EMP-01638
EMP-00703,Meera Reddy,M,35,HR,Payroll,M1,Rudrapur,2025-02-07,0.9,38244,35000,1.093,0.9,8,2.4,2,On-site,1,2025-12-22,low engagement,EMP-03178
EMP-00704,Kavya Iyer,F,50,R&D,Product Dev,M4,Chennai,2018-05-29,7.6,152816,140000,1.092,3.1,7,4.2,2,On-site,0,,,EMP-01760
EMP-00705,Farhan Ahmed,M,31,Customer Service,Consumer Care,M1,Indore,2024-07-03,1.5,33712,35000,0.963,0.9,14,1.9,4,On-site,1,2025-01-23,low engagement,EMP-01770
EMP-00706,Karan Patel,M,29,Legal,Compliance,M2,Nagpur,2021-11-27,4.1,60956,55000,1.108,2.4,8,4.6,5,Hybrid,0,,,EMP-00698
EMP-00707,Anika Rao,M,30,Legal,Compliance,M4,Ahmedabad,2025-04-21,0.7,118049,140000,0.843,0.7,70,3.0,5,On-site,0,,,EMP-01665
EMP-00708,Ananya Joshi,M,47,IT,Infrastructure,M4,Nagpur,2019-01-03,7.0,118743,140000,0.848,7.0,10,4.8,4,Hybrid,0,,,EMP-02420
EMP-00709,Sai Iyer,M,21,R&D,Packaging Dev,M2,Ludhiana,2024-09-14,1.3,52789,55000,0.96,1.3,19,2.6,4,Hybrid,0,,,EMP-03388
EMP-00710,Deepak Kulkarni,F,26,HR,Talent Acquisition,M2,Cuttack,2024-01-02,2.0,68179,55000,1.24,2.0,6,5.0,3,On-site,0,,,EMP-00749
EMP-00711,Vivaan Reddy,M,56,Marketing,Trade Marketing,M6,Jaipur,2019-01-03,7.0,389926,380000,1.026,2.1,18,2.5,3,Hybrid,0,,,
EMP-00712,Rahul Yadav,F,39,Finance,Accounts Payable,M3,Guwahati,2024-11-26,1.1,81255,85000,0.956,1.1,17,1.8,4,Hybrid,0,,,EMP-00750
EMP-00713,Pooja Joshi,F,25,Manufacturing,Quality,M4,Kolkata,2018-09-16,7.3,174589,140000,1.247,0.4,20,3.4,1,On-site,0,,,EMP-03162
EMP-00714,Myra Patel,M,34,HR,Payroll,M4,Chennai,2024-09-14,1.3,133573,140000,0.954,0.4,10,4.5,4,On-site,0,,,EMP-02234
EMP-00715,Navya Ahmed,F,35,Legal,Contracts,M4,Hyderabad,2024-04-21,1.7,190058,140000,1.358,1.7,5,4.1,4,On-site,0,,,EMP-02770
EMP-00716,Farhan Yadav,M,41,Finance,Controllership,M1,Guwahati,2017-01-03,9.0,32137,35000,0.918,3.1,1,4.4,3,On-site,0,,,EMP-03951
EMP-00717,Krishna Ahmed,F,49,Legal,Contracts,M2,Cuttack,2025-07-03,0.5,46097,55000,0.838,0.0,36,4.1,4,Remote,0,,,EMP-01009
EMP-00718,Ishaan Mishra,M,37,R&D,Product Dev,M1,Ludhiana,2024-02-08,1.9,34068,35000,0.973,1.9,6,2.7,3,On-site,0,,,EMP-01417
EMP-00719,Karan Khan,M,30,R&D,Product Dev,M3,Ludhiana,2024-04-21,1.7,81612,85000,0.96,1.0,3,4.1,4,Hybrid,0,,,EMP-00657
EMP-00720,Zoya Gupta,M,40,IT,Data & Analytics,M5,Kanpur,2021-11-27,4.1,200276,230000,0.871,2.9,2,3.5,4,On-site,0,,,EMP-00023
EMP-00721,Amit Chauhan,M,28,Marketing,Brand,M2,Indore,2022-10-21,3.2,77897,55000,1.416,3.2,6,2.8,3,On-site,0,,,EMP-01034
EMP-00722,Aarohi Mishra,F,26,Sales,Key Accounts,M2,Bengaluru,2022-10-21,3.2,57804,55000,1.051,3.2,2,3.6,4,On-site,0,,,EMP-00692
EMP-00723,Manish Joshi,M,21,Legal,Contracts,M1,Noida,2022-03-16,3.8,37600,35000,1.074,1.0,2,3.3,3,Hybrid,0,,,EMP-03535
EMP-00724,Rajesh Gupta,F,21,Marketing,Trade Marketing,M5,Bengaluru,2021-03-16,4.8,213003,230000,0.926,3.5,14,4.7,3,On-site,0,,,EMP-02412
EMP-00725,Amit Das,M,27,Supply Chain,Logistics,M1,Cuttack,2011-09-18,14.3,31765,35000,0.908,9.7,4,2.9,3,On-site,1,2025-11-08,no recent promotion,EMP-03689
EMP-00726,Pooja Khan,F,25,Legal,Compliance,M1,Guwahati,2019-10-22,6.2,40743,35000,1.164,6.2,58,2.9,4,Remote,0,,,EMP-01284
EMP-00727,Simran Chauhan,M,37,Finance,Controllership,M1,Jaipur,2024-07-03,1.5,25615,35000,0.732,0.5,14,2.8,4,On-site,0,,,EMP-00576
EMP-00728,Deepak Malhotra,M,24,Marketing,Brand,M1,Chennai,2025-02-07,0.9,28600,35000,0.817,0.9,15,5.0,1,Hybrid,0,,,EMP-01574
EMP-00729,Aarohi Patel,M,21,HR,Talent Acquisition,M2,Jaipur,2023-08-09,2.4,52824,55000,0.96,2.0,5,2.8,4,On-site,1,2025-05-18,low engagement,EMP-01601
EMP-00730,Navya Iyer,F,26,Marketing,Trade Marketing,M2,Indore,2021-11-27,4.1,66889,55000,1.216,0.0,3,4.6,4,Hybrid,0,,,EMP-02846
EMP-00731,Kiara Gupta,F,30,HR,Talent Acquisition,M2,Guwahati,2021-01-02,5.0,51704,55000,0.94,2.5,13,2.5,5,On-site,0,,,EMP-02644
EMP-00732,Krishna Gupta,M,29,R&D,Packaging Dev,M1,Chennai,2023-04-22,2.7,37330,35000,1.067,2.7,28,3.9,3,On-site,0,,,EMP-01313
EMP-00733,Amit Deshpande,F,46,HR,Payroll,M1,Pune,2023-02-08,2.9,35155,35000,1.004,2.1,20,3.6,3,On-site,0,,,EMP-03916
EMP-00734,Sneha Mishra,M,29,Customer Service,Distributor Care,M2,Pune,2024-01-02,2.0,66407,55000,1.207,2.0,7,4.5,3,On-site,0,,,EMP-02292
EMP-00735,Aadhya Deshpande,M,41,Sales,Key Accounts,M1,Bengaluru,2024-03-15,1.8,26126,35000,0.746,0.1,8,4.4,4,On-site,0,,,EMP-03317
EMP-00736,Krishna Pillai,M,34,Customer Service,Distributor Care,M3,Kolkata,2021-10-21,4.2,95009,85000,1.118,1.4,1,3.5,3,On-site,0,,,EMP-03774
EMP-00737,Neha Nair,M,34,Finance,Controllership,M1,Kolkata,2023-11-27,2.1,33886,35000,0.968,1.0,19,2.9,3,On-site,0,,,EMP-03420
EMP-00738,Rahul Das,M,27,Manufacturing,Production,M2,Noida,2023-03-17,2.8,63139,55000,1.148,0.4,10,4.9,5,On-site,0,,,EMP-01326
EMP-00739,Manish Deshpande,M,34,Finance,Accounts Payable,M2,Indore,2018-02-09,7.9,47790,55000,0.869,0.3,27,2.8,3,Remote,0,,,EMP-02490
EMP-00740,Aarav Mehta,M,28,IT,Data & Analytics,M2,Indore,2013-04-24,12.7,55215,55000,1.004,0.2,4,1.4,4,On-site,1,2025-07-10,low engagement,EMP-01279
EMP-00741,Vihaan Pillai,M,35,Legal,Compliance,M1,Guwahati,2025-10-20,0.2,34426,35000,0.984,0.2,15,1.7,5,On-site,0,,,EMP-03846
EMP-00742,Karan Rao,M,32,Customer Service,Consumer Care,M1,Rudrapur,2022-09-15,3.3,29386,35000,0.84,2.6,42,1.9,3,Hybrid,1,2025-11-23,low engagement,EMP-01730
EMP-00743,Pooja Bose,M,26,Finance,Controllership,M4,Indore,2024-09-14,1.3,111319,140000,0.795,0.6,1,3.9,3,On-site,1,2025-06-26,below-band pay,EMP-03470
EMP-00744,Rahul Joshi,M,42,Legal,Contracts,M1,Noida,2021-04-22,4.7,31750,35000,0.907,0.9,9,5.0,3,Remote,0,,,EMP-00912
EMP-00745,Neha Malhotra,M,37,Legal,Compliance,M2,Noida,2025-09-14,0.3,56143,55000,1.021,0.3,2,1.6,3,On-site,1,2025-11-04,low engagement,EMP-02931
EMP-00746,Ishaan Mukherjee,M,30,Legal,Compliance,M2,Hyderabad,2022-09-15,3.3,48339,55000,0.879,3.3,22,2.7,3,On-site,1,2025-09-28,low engagement,EMP-01029
EMP-00747,Rajesh Pillai,M,35,Sales,Field Sales,M2,Hyderabad,2025-03-15,0.8,52095,55000,0.947,0.7,3,3.5,3,Hybrid,0,,,EMP-02619
EMP-00748,Aarohi Iyer,F,33,Manufacturing,Maintenance,M2,Chennai,2022-10-21,3.2,38500,55000,0.7,3.2,17,4.8,3,On-site,0,,,EMP-02624
EMP-00749,Sanjay Sharma,M,27,HR,Payroll,M4,Pune,2025-10-20,0.2,131697,140000,0.941,0.2,17,2.7,3,On-site,0,,,EMP-00104
EMP-00750,Karan Chauhan,M,35,Finance,Accounts Payable,M4,Kanpur,2023-10-21,2.2,162928,140000,1.164,0.0,22,3.9,4,On-site,0,,,EMP-01271
EMP-00751,Meera Singh,F,29,IT,Applications,M1,Nagpur,2025-10-20,0.2,38949,35000,1.113,0.2,10,3.2,3,On-site,0,,,EMP-01500
EMP-00752,Rohan Kapoor,F,26,Finance,Accounts Payable,M2,Ahmedabad,2023-04-22,2.7,54235,55000,0.986,0.6,1,5.0,4,On-site,0,,,EMP-03470
EMP-00753,Kiara Kapoor,M,21,HR,HRBP,M1,Chennai,2016-02-10,9.9,36364,35000,1.039,4.0,1,3.5,5,Hybrid,0,,,EMP-03175
EMP-00754,Aarohi Chatterjee,F,31,R&D,Packaging Dev,M2,Cuttack,2025-01-01,1.0,47711,55000,0.867,0.1,30,3.7,4,On-site,0,,,EMP-00120
EMP-00755,Meera Nair,M,39,Marketing,Digital,M3,Rudrapur,2024-11-26,1.1,107092,85000,1.26,1.1,32,3.5,4,On-site,0,,,EMP-02485
EMP-00756,Rajesh Mehta,M,28,Legal,Contracts,M1,Ahmedabad,2021-05-29,4.6,46579,35000,1.331,4.6,27,3.0,1,On-site,0,,,EMP-03893
EMP-00757,Rohan Deshpande,M,54,Customer Service,Consumer Care,M2,Hyderabad,2016-08-10,9.4,56450,55000,1.026,0.4,12,4.3,3,On-site,0,,,EMP-02773
EMP-00758,Aditya Menon,M,41,Customer Service,Distributor Care,M5,Pune,2021-05-29,4.6,325337,230000,1.415,1.0,24,2.4,3,On-site,0,,,EMP-01862
EMP-00759,Rahul Mehta,F,44,Marketing,Digital,M1,Jaipur,2019-11-28,6.1,31191,35000,0.891,2.8,3,1.6,3,On-site,1,2025-04-28,low engagement,EMP-01072
EMP-00760,Imran Kulkarni,M,40,IT,Data & Analytics,M2,Rudrapur,2025-10-20,0.2,43991,55000,0.8,0.2,4,3.3,5,On-site,1,2025-08-13,below-band pay,EMP-02744
EMP-00761,Krishna Shah,M,49,Customer Service,Consumer Care,M3,Ludhiana,2024-02-08,1.9,75349,85000,0.886,1.9,6,4.1,3,On-site,0,,,EMP-03725
EMP-00762,Manish Chatterjee,M,28,Marketing,Brand,M1,Ahmedabad,2024-09-14,1.3,33771,35000,0.965,0.3,19,2.9,3,Remote,0,,,EMP-00506
EMP-00763,Saanvi Chatterjee,M,21,Marketing,Trade Marketing,M1,Chennai,2025-10-20,0.2,47948,35000,1.37,0.2,10,3.6,4,Hybrid,0,,,EMP-03002
EMP-00764,Kiara Kulkarni,M,30,Legal,Contracts,M1,Nagpur,2020-03-16,5.8,33426,35000,0.955,0.1,21,2.3,5,On-site,0,,,EMP-03557
EMP-00765,Pooja Verma,M,38,HR,HRBP,M5,Kanpur,2020-08-09,5.4,198365,230000,0.862,3.2,7,4.4,4,On-site,0,,,EMP-00981
EMP-00766,Amit Nair,F,35,HR,HRBP,M1,Cuttack,2025-10-20,0.2,29969,35000,0.856,0.2,21,4.0,2,On-site,0,,,EMP-02812
EMP-00767,Saanvi Chauhan,M,36,HR,HRBP,M1,Indore,2015-02-10,10.9,41384,35000,1.182,4.2,17,3.4,3,On-site,0,,,EMP-03708
EMP-00768,Aarohi Kulkarni,M,45,Finance,Controllership,M1,Ahmedabad,2024-08-09,1.4,40585,35000,1.16,1.4,31,3.6,3,Hybrid,0,,,EMP-00862
EMP-00769,Vihaan Mishra,M,37,Manufacturing,Quality,M1,Indore,2021-07-04,4.5,32281,35000,0.922,1.8,7,2.1,4,On-site,0,,,EMP-00072
EMP-00770,Diya Chauhan,M,40,Finance,Accounts Payable,M3,Guwahati,2022-09-15,3.3,59500,85000,0.7,1.0,16,2.2,4,On-site,1,2025-01-13,below-band pay,EMP-02003
EMP-00771,Zoya Deshpande,M,26,Marketing,Brand,M1,Bengaluru,2021-03-16,4.8,28680,35000,0.819,0.8,32,3.3,4,Hybrid,0,,,EMP-00035
EMP-00772,Sanjay Mehta,M,25,Manufacturing,Production,M2,Ludhiana,2025-08-08,0.4,70147,55000,1.275,0.3,26,3.9,3,Hybrid,0,,,EMP-02366
EMP-00773,Ananya Sharma,M,47,Customer Service,Distributor Care,M3,Ahmedabad,2022-07-04,3.5,94368,85000,1.11,1.2,1,3.9,5,On-site,0,,,EMP-00913
EMP-00774,Simran Das,M,35,Supply Chain,Logistics,M4,Indore,2024-05-27,1.6,141466,140000,1.01,0.7,25,3.1,3,On-site,1,2025-05-10,long commute,EMP-00388
EMP-00775,Amit Bose,F,29,Finance,FP&A,M1,Rudrapur,2025-09-14,0.3,45465,35000,1.299,0.3,31,4.1,2,On-site,0,,,EMP-01062
EMP-00776,Farhan Kaur,M,29,Finance,Controllership,M4,Ludhiana,2025-05-27,0.6,183867,140000,1.313,0.6,6,4.7,4,On-site,0,,,EMP-00585
EMP-00777,Sanjay Das,M,29,Legal,Contracts,M3,Rudrapur,2023-03-17,2.8,84511,85000,0.994,2.8,11,3.3,3,On-site,0,,,EMP-01563
EMP-00778,Arjun Mukherjee,M,28,HR,Talent Acquisition,M1,Nagpur,2023-09-15,2.3,34902,35000,0.997,2.3,6,3.7,3,On-site,0,,,EMP-02453
EMP-00779,Kiara Mehta,F,24,R&D,Product Dev,M3,Noida,2023-07-04,2.5,77084,85000,0.907,2.5,18,3.2,3,On-site,0,,,EMP-02054
EMP-00780,Aadhya Kulkarni,F,22,Customer Service,Consumer Care,M4,Kanpur,2024-08-09,1.4,133625,140000,0.954,1.4,37,3.3,2,On-site,1,2025-02-27,low performance rating,EMP-02904
EMP-00781,Simran Das,M,32,R&D,Product Dev,M1,Noida,2022-02-08,3.9,26677,35000,0.762,1.2,8,3.6,3,On-site,0,,,EMP-01242
EMP-00782,Reyansh Nair,F,29,HR,HRBP,M5,Kolkata,2025-09-14,0.3,175154,230000,0.762,0.3,11,4.9,4,Hybrid,0,,,EMP-00810
EMP-00783,Rahul Joshi,M,43,Manufacturing,Maintenance,M2,Nagpur,2024-10-20,1.2,39841,55000,0.724,1.2,2,4.2,3,On-site,0,,,EMP-02455
EMP-00784,Sneha Chauhan,M,36,Finance,Controllership,M3,Jaipur,2022-01-02,4.0,99747,85000,1.173,3.2,9,4.1,5,Remote,0,,,EMP-03637
EMP-00785,Vihaan Chauhan,M,36,HR,Talent Acquisition,M6,Ahmedabad,2015-02-10,10.9,285067,380000,0.75,0.9,5,3.0,4,On-site,0,,,
EMP-00786,Riya Banerjee,M,28,Finance,FP&A,M2,Nagpur,2023-10-21,2.2,72160,55000,1.312,1.2,8,2.6,4,Remote,0,,,EMP-02181
EMP-00787,Ananya Pillai,M,33,Marketing,Trade Marketing,M4,Rudrapur,2023-11-27,2.1,123640,140000,0.883,2.1,18,3.8,4,On-site,0,,,EMP-00233
EMP-00788,Ishaan Banerjee,M,37,Supply Chain,Planning,M2,Nagpur,2025-03-15,0.8,70289,55000,1.278,0.8,22,4.5,4,On-site,0,,,EMP-01865
EMP-00789,Farhan Mehta,M,40,HR,Payroll,M4,Kolkata,2018-09-16,7.3,131823,140000,0.942,1.6,2,5.0,3,On-site,0,,,EMP-02694
EMP-00790,Rohan Rao,F,33,Sales,Sales Ops,M3,Bengaluru,2023-05-28,2.6,63700,85000,0.749,2.3,28,1.2,4,On-site,1,2025-04-10,low engagement,EMP-03458
EMP-00791,Saanvi Malhotra,F,43,Customer Service,Distributor Care,M1,Pune,2022-03-16,3.8,42189,35000,1.205,1.6,2,5.0,3,On-site,0,,,EMP-00641
EMP-00792,Aadhya Deshpande,M,34,Supply Chain,Planning,M2,Jaipur,2025-02-07,0.9,67336,55000,1.224,0.9,14,3.8,2,On-site,0,,,EMP-03558
EMP-00793,Aarav Kaur,M,40,HR,Talent Acquisition,M2,Noida,2023-05-28,2.6,47027,55000,0.855,2.3,23,4.2,3,On-site,0,,,EMP-01626
EMP-00794,Manish Iyer,M,30,Sales,Sales Ops,M1,Hyderabad,2024-10-20,1.2,33143,35000,0.947,1.2,12,1.8,2,On-site,1,2025-04-28,low engagement,EMP-01779
EMP-00795,Rohan Das,M,21,Sales,Field Sales,M1,Pune,2018-08-10,7.4,29928,35000,0.855,2.7,27,3.2,4,On-site,0,,,EMP-02470
EMP-00796,Deepak Ahmed,F,36,Customer Service,Distributor Care,M2,Hyderabad,2023-10-21,2.2,53939,55000,0.981,2.2,5,4.1,5,On-site,0,,,EMP-00949
EMP-00797,Ananya Mishra,M,40,HR,Talent Acquisition,M1,Nagpur,2021-11-27,4.1,35604,35000,1.017,4.1,26,2.3,4,On-site,1,2025-03-15,low engagement,EMP-00566
EMP-00798,Vihaan Iyer,F,39,Supply Chain,Warehouse,M1,Pune,2020-09-15,5.3,33032,35000,0.944,0.1,9,1.0,3,On-site,1,2025-11-11,low engagement,EMP-03632
EMP-00799,Priya Chatterjee,M,37,Legal,Compliance,M3,Rudrapur,2025-10-20,0.2,60263,85000,0.709,0.2,13,3.7,2,On-site,1,2025-11-14,below-band pay,EMP-01188
EMP-00800,Diya Verma,M,31,Manufacturing,Quality,M3,Nagpur,2024-02-08,1.9,77100,85000,0.907,0.9,26,3.4,3,Hybrid,0,,,EMP-00468
EMP-00801,Krishna Mukherjee,M,28,Sales,Sales Ops,M3,Ludhiana,2023-10-21,2.2,94568,85000,1.113,1.9,5,4.7,2,Hybrid,0,,,EMP-03991
EMP-00802,Amit Pillai,F,38,R&D,Packaging Dev,M2,Kolkata,2021-11-27,4.1,53162,55000,0.967,0.4,18,3.3,3,On-site,0,,,EMP-00896
EMP-00803,Deepak Nair,M,37,HR,Payroll,M4,Chennai,2024-11-26,1.1,132665,140000,0.948,1.1,4,3.3,4,On-site,0,,,EMP-01439
EMP-00804,Sanjay Patel,M,30,Legal,Contracts,M3,Noida,2024-02-08,1.9,72341,85000,0.851,1.0,12,4.0,4,On-site,1,2025-01-09,below-band pay,EMP-03582
EMP-00805,Aditya Iyer,M,43,Legal,Compliance,M1,Hyderabad,2023-03-17,2.8,31584,35000,0.902,2.6,7,4.3,3,On-site,0,,,EMP-02843
EMP-00806,Anika Das,M,27,Legal,Compliance,M1,Indore,2022-07-04,3.5,42890,35000,1.225,3.5,5,2.8,3,Hybrid,0,,,EMP-03204
EMP-00807,Zoya Mehta,M,29,Marketing,Trade Marketing,M3,Nagpur,2017-07-05,8.5,69499,85000,0.818,0.1,37,4.3,3,Hybrid,0,,,EMP-03958
EMP-00808,Rajesh Reddy,F,47,Supply Chain,Planning,M1,Ludhiana,2023-11-27,2.1,39037,35000,1.115,0.1,7,2.9,4,On-site,0,,,EMP-00380
EMP-00809,Pooja Joshi,M,41,Sales,Field Sales,M2,Chennai,2025-07-03,0.5,55414,55000,1.008,0.5,5,3.4,3,On-site,0,,,EMP-03954
EMP-00810,Sai Joshi,M,31,HR,Talent Acquisition,M6,Ludhiana,2018-11-28,7.1,394884,380000,1.039,1.2,2,4.0,3,On-site,0,,,
EMP-00811,Meera Chauhan,M,36,Legal,Contracts,M1,Noida,2024-10-20,1.2,30899,35000,0.883,1.2,29,4.2,4,Hybrid,0,,,EMP-01906
EMP-00812,Pooja Shah,M,35,Manufacturing,Production,M1,Cuttack,2018-05-29,7.6,33030,35000,0.944,0.8,15,3.7,3,On-site,0,,,EMP-01506
EMP-00813,Kavya Kaur,F,21,Manufacturing,Maintenance,M6,Jaipur,2024-10-20,1.2,379652,380000,0.999,1.2,15,2.4,3,Hybrid,0,,,
EMP-00814,Aarav Iyer,M,27,IT,Data & Analytics,M3,Noida,2025-10-20,0.2,77919,85000,0.917,0.2,1,1.7,3,On-site,1,2025-02-27,low engagement,EMP-02396
EMP-00815,Krishna Gupta,F,34,Legal,Compliance,M1,Bengaluru,2023-03-17,2.8,36856,35000,1.053,1.1,2,3.2,3,On-site,0,,,EMP-03870
EMP-00816,Krishna Chatterjee,M,31,Manufacturing,Quality,M4,Bengaluru,2014-10-24,11.2,150247,140000,1.073,0.8,27,4.3,4,On-site,0,,,EMP-02045
EMP-00817,Imran Patel,F,36,R&D,Packaging Dev,M4,Bengaluru,2024-01-02,2.0,188669,140000,1.348,2.0,4,3.8,2,On-site,0,,,EMP-03895
